ActualElapsedTime,Origin,Dest,Distance,Cancelled
262,LGA,DEN,1619,0
130,IAH,ABQ,744,0
212,EWR,SJU,1608,0
125,LGA,SDF,658,0
159,DCA,MIA,920,0
60,SFO,RNO,192,0
63,SAV,RDU,293,0
47,RDU,CLT,130,0
64,EWR,BOS,200,0
44,ANC,FAI,261,0
189,ANC,SEA,1449,0
NA,PDX,SEA,129,1
113,CLT,FLL,631,0
64,ORD,DTW,235,0
103,DFW,SDF,733,0
89,ATL,BWI,576,0
78,CLT,TLH,386,0
222,ONT,ORD,1700,0
63,SLC,BIL,387,0
48,DAY,GRR,217,0
64,PHL,BOS,280,0
53,DTW,PIT,201,0
90,ORF,CVG,485,0
108,SAN,SLC,626,0
122,ATL,MCI,692,0
46,IAH,DAL,217,0
95,GRR,MSP,408,0
67,LAX,SJC,308,0
78,PHX,LAX,370,0
56,PIT,BWI,210,0
70,BOS,EWR,200,0
160,ORD,JFK,740,0
112,DAL,ABQ,580,0
93,DCA,DTW,405,0
273,ORD,LAX,1745,0
66,BOS,SYR,264,0
88,HOU,TUL,453,0
72,LAX,SFO,337,0
111,DEN,MSP,680,0
77,BTR,MEM,319,0
141,DEN,SDF,1023,0
62,FLL,JAX,318,0
80,PHX,BUR,369,0
55,ELP,TUS,269,0
63,ORD,DTW,235,0
122,MCO,PHL,861,0
NA,ABE,ORD,654,1
138,PBI,PHL,951,0
192,DFW,LGB,1220,0
134,MSY,DFW,448,0
193,HOU,LGA,1428,0
104,PHL,CVG,507,0
138,HOU,MIA,955,0
58,ISP,DCA,249,0
119,IAD,JAX,631,0
81,MSY,ATL,425,0
41,BZN,BIL,126,0
60,MSY,BHM,321,0
109,SFO,GEG,733,0
108,MCO,BNA,616,0
216,BOS,DFW,1562,0
106,EWR,CLT,529,0
32,SBA,LAX,89,0
135,ONT,SEA,956,0
54,CLT,GSO,83,0
54,PHL,PVD,238,0
143,EWR,ATL,745,0
160,MCO,BOS,1121,0
97,DTW,PHL,453,0
163,PIT,ALB,367,0
73,STL,MCI,237,0
60,OAK,BUR,325,0
82,DCA,DTW,405,0
68,BOS,PHL,280,0
74,SJC,LAX,308,0
131,BDL,ORD,783,0
51,ROC,IAD,289,0
150,SYR,STL,803,0
45,DFW,OKC,175,0
159,DFW,DCA,1192,0
85,MEM,OKC,432,0
118,TUS,DEN,639,0
62,DCA,PVD,357,0
172,AUS,ORD,978,0
125,IAD,MCO,758,0
91,CLT,LGA,544,0
107,TPA,BNA,612,0
52,MLI,STL,187,0
75,ORD,MSP,334,0
320,LAX,HNL,2556,0
84,ATL,CMH,446,0
57,LAS,LAX,236,0
117,DEN,MSN,826,0
202,LAX,ORD,1745,0
75,MEM,SHV,285,0
94,ATL,RSW,515,0
86,ATL,PIT,526,0
67,MEM,TYS,342,0
115,MCO,BWI,787,0
64,IND,PIT,325,0
97,ATL,DTW,594,0
87,DAY,PHL,477,0
103,EWR,DTW,487,0
NA,BOS,PHL,280,1
50,ROC,PIT,224,0
NA,MIA,MSY,674,1
110,ORD,EWR,719,0
65,IND,DTW,231,0
140,MEM,LGA,963,0
29,HSV,BHM,74,0
73,SFO,LAX,337,0
74,DCA,ROC,296,0
97,MKE,MEM,556,0
141,PBI,PHL,951,0
57,SYR,BOS,264,0
41,DAL,OKC,181,0
26,CID,MLI,69,0
54,LAS,PHX,256,0
31,AVL,CLT,92,0
79,SMF,LAX,373,0
203,SFO,STL,1736,0
92,DFW,COS,592,0
62,ATL,JAX,270,0
56,TPA,MIA,204,0
28,RSW,SRQ,77,0
47,DFW,TUL,237,0
103,LGA,DTW,501,0
70,MSP,GFK,284,0
68,CLT,PIT,366,0
42,LAX,SAN,109,0
87,PIT,LGA,335,0
55,LAS,LAX,236,0
NA,EWR,IAH,1400,0
80,ATL,MCO,403,0
56,BHM,ATL,134,0
197,ATL,SJU,1547,0
205,SEA,STL,1710,0
137,BDL,ORD,783,0
163,RDU,DFW,1062,0
98,IAH,DAL,217,0
80,ROC,RDU,503,0
120,PWM,EWR,284,0
98,MEM,GRR,591,0
75,CSG,ATL,83,0
44,HOU,SAT,192,0
55,CLE,CVG,221,0
100,TUS,SLC,601,0
103,SCC,ANC,626,0
66,RDU,PHL,336,0
72,BOS,EWR,200,0
142,ISP,ORD,773,0
109,JAN,DFW,408,0
184,FLL,ORD,1182,0
58,BOS,PHL,280,0
103,RIC,ATL,481,0
127,ATL,DFW,732,0
100,ORD,BWI,622,0
86,DEN,MCI,533,0
170,JFK,DCA,213,0
76,SJC,SAN,417,0
131,ORF,ORD,717,0
95,DEN,ICT,419,0
42,ATL,CSG,83,0
42,PDX,SEA,129,0
95,BUF,RDU,487,0
286,IAD,DEN,1452,0
157,DTW,FLL,1127,0
217,SFO,DFW,1464,0
169,ATL,MSP,906,0
132,LGA,GSP,610,0
83,ORD,DTW,235,0
110,EWR,DAY,533,0
85,PNS,BTR,236,0
31,DAY,FWA,90,0
38,RDU,ROA,120,0
60,MSY,IAH,305,0
262,LAX,ATL,1946,0
46,ATL,CLT,227,0
81,ATL,DAY,432,0
55,MAF,ELP,246,0
66,MKE,MSP,297,0
142,MSP,DFW,852,0
80,ATL,BTR,449,0
58,ORF,CLT,290,0
270,OGG,LAX,2486,0
37,MRY,SFO,77,0
111,PDX,SFO,550,0
NA,DEN,TUS,639,1
82,MCI,DFW,460,0
79,BNA,DTW,457,0
187,SEA,ANC,1449,0
139,EWR,ATL,745,0
48,DAL,IAH,217,0
100,DEN,CID,692,0
52,CLT,HTS,235,0
73,SAN,SFO,447,0
280,SFO,PIT,2254,0
95,RSW,ATL,515,0
210,DEN,BWI,1491,0
210,SEA,STL,1710,0
61,TUL,MEM,342,0
157,MIA,JFK,1090,0
72,PHL,BOS,280,0
64,DAL,MAF,319,0
52,ATL,CHS,259,0
55,LAS,PHX,256,0
20,HOU,IAH,24,0
76,ONT,SJC,333,0
75,CVG,STL,307,0
47,PNS,BTR,236,0
50,PIT,MDT,185,0
71,PHL,PWM,365,0
171,MIA,DFW,1121,0
62,BUR,OAK,325,0
57,MFE,IAH,316,0
81,PHX,SLC,507,0
72,IND,MEM,381,0
165,EWR,CLE,404,0
82,TPA,ATL,406,0
36,SAT,HOU,192,0
68,STL,DAY,338,0
151,EWR,ATL,745,0
165,MCO,EWR,938,0
51,MCI,STL,237,0
NA,IAD,DEN,1452,1
177,STL,DEN,770,0
179,PHX,ORD,1440,0
150,BOS,ORD,867,0
156,FLL,LGA,1076,0
80,LGA,CLE,418,0
303,PIT,SFO,2254,0
74,ATL,CMH,446,0
75,SJC,SNA,342,0
32,MIA,PBI,62,0
219,SJU,JFK,1597,0
153,ONT,DFW,1189,0
145,MCO,BDL,1050,0
80,DFW,MCI,460,0
64,DFW,HOU,247,0
175,ABQ,SFO,896,0
144,BWI,TPA,842,0
50,ORD,FWA,157,0
57,GRR,ORD,137,0
88,BNA,DTW,457,0
75,LGA,PWM,270,0
46,DFW,AUS,190,0
156,DFW,LAS,1055,0
159,DEN,SNA,846,0
29,RDU,GSO,67,0
55,LAS,PHX,256,0
51,MSP,FSD,197,0
109,CVG,MCI,539,0
292,LAX,BOS,2611,0
118,MIA,RDU,700,0
60,ATL,CHS,259,0
80,CLE,EWR,404,0
108,ORD,PHL,678,0
121,DTW,STL,440,0
161,MSP,BOS,1124,0
64,ELM,PIT,208,0
68,SMF,BUR,358,0
147,RSW,ORD,1120,0
32,LAX,SAN,109,0
51,DAL,HOU,239,0
201,BNA,PHX,1448,0
86,STL,CLT,575,0
217,ATL,PHX,1587,0
60,IAH,HRL,295,0
140,ATL,MCI,692,0
176,SNA,DFW,1205,0
89,SFO,LAX,337,0
81,GSO,LGA,461,0
73,BUR,PHX,369,0
70,STL,MEM,256,0
44,CLT,TYS,177,0
98,BOS,IAD,413,0
NA,DFW,GSO,999,0
79,IAH,TUL,429,0
74,DAB,ATL,366,0
113,MEM,MKE,556,0
48,ATL,TYS,152,0
79,CMH,CLT,346,0
77,VPS,MEM,369,0
105,DTW,BOS,632,0
242,STL,BUR,1584,0
192,HOU,LAS,1235,0
75,GRB,MSP,252,0
76,ONT,SFO,363,0
188,DFW,LGB,1220,0
58,BUR,SJC,296,0
157,OAK,DEN,957,0
89,STL,CLT,575,0
133,DFW,DEN,641,0
66,MSY,IAH,305,0
107,PHL,DTW,453,0
174,DEN,IAD,1452,0
64,PIT,JFK,340,0
75,TPA,ATL,406,0
154,LGA,STL,887,0
68,ATL,MEM,332,0
76,PIT,SDF,335,0
44,RSW,SRQ,77,0
99,DTW,STL,440,0
NA,ORD,MDT,594,1
153,BNA,DFW,631,0
117,BWI,MCO,787,0
80,LAX,PHX,370,0
133,TPA,IAH,787,0
138,FLL,BWI,925,0
182,DTW,MIA,1145,0
63,DFW,AUS,190,0
92,SFO,BOI,522,0
73,ATL,MCO,403,0
134,ORF,ORD,717,0
67,DTW,ORD,235,0
50,HOU,DAL,239,0
125,RSW,CVG,879,0
90,STL,ATL,483,0
147,JAX,DFW,919,0
118,PIT,MSP,726,0
26,ROC,SYR,79,0
62,PNS,ATL,272,0
133,SEA,LAX,954,0
55,OKC,DFW,175,0
273,IAD,SLC,1827,0
70,CVG,STL,307,0
56,SEA,GEG,224,0
114,RSW,MEM,763,0
219,PIT,DEN,1290,0
109,ATL,ORD,606,0
65,PIT,DTW,201,0
27,GSO,RDU,67,0
42,BOS,LGA,185,0
77,OKC,STL,462,0
63,BNA,ATL,214,0
71,ATL,JAX,270,0
149,PBI,PHL,951,0
73,OAK,BUR,325,0
85,BWI,DTW,408,0
135,MIA,SJU,1045,0
247,SFO,CVG,2036,0
54,SFO,SBA,262,0
137,ATL,LGA,761,0
60,DCA,EWR,199,0
110,STL,IAH,668,0
38,LIT,MEM,129,0
52,BNA,ATL,214,0
238,OAK,ORD,1835,0
65,LAS,RNO,345,0
209,LAX,MCI,1363,0
255,SFO,PIT,2254,0
96,LGA,PIT,335,0
87,SLC,PSC,521,0
78,OAK,LGB,353,0
41,PHX,TUS,110,0
211,ONT,ORD,1700,0
113,BUF,ATL,712,0
144,MCO,STL,880,0
95,JFK,PIT,340,0
31,FLL,PBI,42,0
57,IAH,MSY,305,0
77,SFO,SNA,372,0
57,SAT,DFW,247,0
73,BOS,PHL,280,0
104,STL,IAD,696,0
51,BUF,IAD,284,0
110,HOU,STL,687,0
57,DCA,RDU,227,0
57,MSP,GFK,284,0
149,SYR,STL,803,0
142,IAH,DEN,861,0
66,ORD,DTW,235,0
54,MCI,STL,237,0
68,ATL,MOB,302,0
66,OAK,BUR,325,0
170,MSY,EWR,1167,0
58,OKC,DFW,175,0
73,ALB,BWI,288,0
34,CHS,SAV,86,0
135,OAK,DEN,957,0
44,FAT,SFO,158,0
46,RDU,CLT,130,0
116,OKC,ATL,761,0
145,IAD,FLL,901,0
298,HNL,LAX,2556,0
46,FLL,MCO,178,0
93,MEM,ORD,491,0
121,EWR,DTW,487,0
65,CLT,RDU,130,0
52,MIA,MCO,193,0
89,SFO,SNA,372,0
52,LGA,PHL,96,0
113,DEN,MSP,680,0
110,BOI,DEN,649,0
56,DCA,EWR,199,0
141,PHL,ATL,665,0
59,STL,ORD,258,0
69,STL,BNA,271,0
45,FLL,TPA,197,0
106,MCO,ORF,655,0
55,BIL,MSO,276,0
93,RDU,SYR,519,0
183,SMF,DEN,910,0
109,IAD,ORD,589,0
92,RAP,SLC,508,0
112,ORD,PVD,849,0
101,CAE,EWR,602,0
97,DFW,BNA,631,0
77,MEM,SHV,285,0
68,EWR,ORF,284,0
47,LIT,MEM,129,0
51,TLH,ATL,223,0
30,WRG,KTN,NA,0
132,HSV,DFW,603,0
191,LAX,MCI,1363,0
64,MCI,STL,237,0
81,LEX,ORD,323,0
73,PHL,BTV,336,0
93,DFW,MCI,460,0
66,DFW,HOU,247,0
17,AZO,LAN,62,0
274,SLC,BOS,2105,0
33,PHL,BWI,90,0
54,BUF,PIT,186,0
92,DTW,CID,431,0
59,DFW,LIT,304,0
62,AUS,DFW,190,0
57,GRR,DTW,120,0
297,LAX,JFK,2475,0
409,HNL,DEN,3365,0
51,BNA,ATL,214,0
216,SFO,MCI,1499,0
81,RAP,SLC,508,0
43,DAL,OKC,181,0
66,OAK,LAX,337,0
121,ONT,DEN,819,0
63,PHX,ELP,347,0
156,STL,FLL,1056,0
134,DEN,ONT,819,0
60,MAF,ABQ,332,0
84,CLT,PHL,448,0
53,ROC,PIT,224,0
85,SMF,LAX,373,0
140,ORD,DFW,802,0
40,CLT,AGS,140,0
40,GTF,MSO,134,0
100,DFW,STL,551,0
263,LAX,IAD,2288,0
202,LAX,MSP,1536,0
33,PHX,TUS,110,0
80,EWR,PIT,319,0
148,PHX,PDX,1009,0
51,ATL,JAX,270,0
41,CHA,ATL,106,0
62,DCA,LGA,214,0
49,DAY,LAN,200,0
95,MCO,ATL,403,0
75,BOS,DCA,399,0
136,DEN,MDW,895,0
78,BOS,DCA,399,0
200,DTW,IAH,1076,0
67,PIT,PHF,308,0
70,DCA,BOS,399,0
76,SAN,SJC,417,0
54,DFW,OKC,175,0
387,JFK,SFO,2586,0
267,ORD,SEA,1721,0
68,BWI,ALB,288,0
89,STL,BNA,271,0
165,LGA,STL,887,0
55,LGA,SYR,198,0
200,DFW,ONT,1189,0
110,RDU,MCO,534,0
112,EWR,DTW,487,0
236,DFW,SEA,1660,0
23,ROC,BUF,55,0
45,BTV,SYR,175,0
200,DEN,MCO,1545,0
116,MEM,RSW,763,0
228,SJU,ATL,1547,0
250,EWR,DEN,1605,0
48,BDL,EWR,116,0
174,SAT,LAX,1210,0
131,ORD,DFW,802,0
59,SJC,LAX,308,0
58,DAL,HOU,239,0
143,ORD,MCO,1005,0
97,CID,DEN,692,0
116,IND,MCO,828,0
78,RDD,SFO,199,0
84,CMH,EWR,462,0
55,PIT,DTW,201,0
96,DTW,LGA,501,0
60,DTW,ORD,235,0
75,CLE,EWR,404,0
327,LAX,HNL,2556,0
54,CLT,ISO,188,0
95,ORD,MEM,491,0
154,IAD,FLL,901,0
60,DAL,LIT,296,0
137,PHL,TPA,920,0
78,DAY,STL,338,0
65,BOS,EWR,200,0
51,LBB,DAL,293,0
121,IAD,EWR,213,0
82,GSO,LGA,461,0
50,CHS,ATL,259,0
129,STL,TPA,869,0
138,DEN,PHX,602,0
35,RDU,MYR,152,0
164,LAX,AUS,1242,0
111,SFO,SEA,679,0
120,ATL,TUL,674,0
70,STL,DTW,440,0
98,CLT,MEM,512,0
91,ORD,BUF,473,0
39,TPA,RSW,110,0
103,BOS,IAD,413,0
220,IAH,LAX,1379,0
89,PBI,ATL,545,0
93,SLC,PDX,630,0
50,SFO,MRY,77,0
41,CLT,RDU,130,0
101,IAD,MDW,577,0
131,BWI,ORD,622,0
53,IND,ORD,177,0
50,FLL,TPA,197,0
73,ORH,BWI,330,0
93,MEM,DFW,432,0
67,LGA,BTV,258,0
64,SJC,BUR,296,0
62,BOS,PHL,280,0
97,RDU,BUF,487,0
24,MIA,FLL,21,0
54,MIA,TPA,204,0
132,EWR,ORD,719,0
151,MCO,DFW,984,0
27,RDU,GSO,67,0
45,SAT,HOU,192,0
52,AMA,DAL,324,0
170,DTW,DEN,1123,0
108,PIT,ATL,526,0
87,CLT,TLH,386,0
82,CLE,ORD,316,0
279,ATL,SEA,2182,0
104,CLT,MSY,651,0
84,ATL,CVG,373,0
51,DTW,SBN,157,0
63,LGA,RIC,292,0
81,CRW,LGA,444,0
67,BOS,JFK,187,0
151,STL,BDL,957,0
77,CLE,ORD,316,0
76,PHL,SYR,228,0
83,RIC,CVG,413,0
45,BHM,PNS,214,0
164,LGA,MCO,950,0
64,PHX,ABQ,328,0
96,ORD,SYR,607,0
79,ATL,MSY,425,0
153,IND,IAH,845,0
130,ATL,FLL,581,0
55,MAF,DAL,319,0
59,SJC,BUR,296,0
124,ORD,BOS,867,0
187,IAH,EWR,1400,0
91,CLT,JFK,541,0
35,GSP,CLT,75,0
116,DFW,ATL,732,0
81,TPA,ATL,406,0
195,STL,LAS,1372,0
41,ATL,MGM,147,0
89,ATL,IND,432,0
92,OKC,STL,462,0
57,DCA,LGA,214,0
155,PBI,LGA,1035,0
63,CLT,ATL,227,0
159,OMA,PHX,1037,0
100,DTW,EWR,487,0
69,IAD,BDL,326,0
54,DTW,BUF,240,0
87,RDU,BDL,532,0
65,PIT,EWR,319,0
137,PHX,SLC,507,0
201,PHX,MSP,1276,0
188,PIT,IAH,1117,0
153,TPA,BOS,1185,0
129,CLT,ORD,599,0
151,FLL,LGA,1076,0
48,ONT,LAS,197,0
74,AMA,DEN,358,0
49,CHO,ROA,101,0
67,LGB,PHX,355,0
93,ORD,BHM,584,0
123,PHL,ATL,665,0
229,LGA,DFW,1389,0
114,DEN,STL,770,0
166,MLI,DEN,751,0
185,DFW,LAX,1235,0
45,DTW,CLE,95,0
130,SLC,DFW,988,0
63,LGA,BUF,292,0
66,PHL,SYR,228,0
91,PDX,SFO,550,0
162,PHL,MCI,1038,0
83,TPA,CLT,508,0
85,SAN,SFO,447,0
214,SLC,ATL,1589,0
261,CVG,LAX,1900,0
65,SJC,BUR,296,0
323,LAX,JFK,2475,0
79,CAK,ORD,344,0
58,PIT,CVG,256,0
61,PIT,SYR,279,0
65,SDF,MEM,320,0
149,ORD,PWM,900,0
140,JAX,EWR,821,0
283,PHL,DEN,1557,0
251,DFW,SEA,1660,0
47,MIA,TPA,204,0
117,SEA,OAK,671,0
89,SFO,LAX,337,0
45,BOS,BDL,91,0
136,FLL,CVG,932,0
73,OAK,SAN,446,0
85,CLE,ORD,316,0
57,DFW,OKC,175,0
276,ATL,LAS,1747,0
56,HOU,MSY,303,0
304,HNL,LAX,2556,0
138,LAX,PDX,834,0
123,ATL,PHL,665,0
50,FLL,MCO,178,0
264,ORD,PSP,1652,0
162,LGA,MSY,1183,0
68,LBB,DFW,282,0
90,ATL,DCA,547,0
69,ORD,SDF,286,0
96,ATL,PIT,526,0
57,MKE,CLE,328,0
127,DEN,LAX,862,0
74,SFO,LAX,337,0
174,PHL,STL,813,0
76,RDU,LGA,431,0
65,ATL,GSO,306,0
137,TPA,PHL,920,0
214,BDL,DFW,1471,0
24,FLL,PBI,42,0
63,ATL,RDU,356,0
130,DTW,ATL,594,0
134,JFK,ATL,760,0
53,MIA,TPA,204,0
62,ATL,CLT,227,0
180,PHX,MSP,1276,0
241,ORD,RNO,1671,0
82,LAX,SJC,308,0
44,DTW,SBN,157,0
65,EWR,ROC,246,0
54,FAT,LAX,209,0
31,DEN,COS,72,0
136,PDX,LGB,846,0
87,STL,ATL,483,0
174,DFW,SAN,1171,0
42,BHM,BNA,177,0
105,CID,DEN,692,0
54,IAH,AUS,140,0
43,ATL,GSP,153,0
49,SEA,GEG,224,0
31,MLU,SHV,105,0
58,FAI,ANC,261,0
43,SDF,CVG,83,0
391,JFK,SFO,2586,0
79,SLC,RNO,422,0
71,IAD,EWR,213,0
140,PBI,PIT,952,0
335,SFO,BOS,2704,0
60,MSY,HOU,303,0
100,PUB,PHX,538,0
175,PHX,MSP,1276,0
128,SAT,STL,786,0
94,TPA,MSY,487,0
153,ATL,MSP,906,0
119,MSY,PIT,918,0
48,SAV,ATL,215,0
167,SRQ,ORD,1050,0
59,LAS,PHX,256,0
107,HOU,ATL,696,0
100,MSP,CMH,627,0
172,CVG,DFW,812,0
107,LGA,GSP,610,0
73,STL,ORD,258,0
316,HNL,LAX,2556,0
215,SEA,ANC,1449,0
48,CAE,ATL,191,0
85,PSC,SLC,521,0
88,PIT,BNA,462,0
36,SDF,IND,111,0
115,PHX,SMF,647,0
157,MIA,STL,1068,0
68,MCI,MSP,393,0
35,SRQ,RSW,77,0
140,PDX,LAX,834,0
272,ATL,LAX,1946,0
139,TPA,JFK,1005,0
62,TUL,MEM,342,0
76,MBS,DTW,98,0
NA,ATL,ORD,606,1
43,AGS,ATL,143,0
90,FLL,ATL,581,0
40,PWM,BOS,95,0
63,SFO,MFR,329,0
102,OKC,DEN,495,0
156,LAX,SEA,954,0
85,BOS,DCA,399,0
54,PHL,SYR,228,0
53,ONT,PHX,325,0
144,DEN,CVG,1069,0
104,ATL,PHL,665,0
74,BWI,BDL,283,0
110,STL,MSP,449,0
91,BOS,DCA,399,0
39,BIS,FAR,187,0
61,CVG,PIT,256,0
87,BOS,EWR,200,0
85,CLE,EWR,404,0
84,LGA,BOS,185,0
165,MCI,BOS,1256,0
108,SLC,SJC,585,0
314,SAN,EWR,2425,0
104,DEN,MCI,533,0
72,STL,DTW,440,0
136,PHL,STL,813,0
70,ATL,JAN,341,0
81,ICT,DEN,419,0
70,TUL,MEM,342,0
177,LGA,PBI,1035,0
229,LAX,BNA,1797,0
103,STL,DCA,719,0
78,STL,ORD,258,0
72,SMF,LAX,373,0
43,LAX,SAN,109,0
85,CLT,EWR,529,0
164,DEN,SMF,910,0
68,BWI,ILM,345,0
107,ORD,LIT,552,0
128,SLC,OMA,839,0
60,LAS,GCN,169,0
100,FLL,ATL,581,0
59,MSY,HOU,303,0
56,PHX,LAS,256,0
92,EWR,DAY,533,0
56,MCI,STL,237,0
93,TUL,ABQ,608,0
64,ORD,DAY,240,0
83,MCI,ORD,403,0
133,SCK,DEN,902,0
40,IAD,ILG,111,0
94,ORD,BWI,622,0
136,IAH,FLL,965,0
54,BHM,ATL,134,0
66,TUL,DFW,237,0
52,MIA,SRQ,178,0
91,EWR,CLE,404,0
133,SJC,DEN,948,0
107,SFO,SLC,599,0
58,TUL,DFW,237,0
84,PIT,CLT,366,0
116,PHL,ORD,678,0
48,DAL,HOU,239,0
314,LAX,JFK,2475,0
170,DCA,MSY,969,0
75,SFO,LAX,337,0
44,DTW,FWA,128,0
90,PIT,ORD,412,0
173,MSP,ATL,906,0
180,MIA,ORD,1197,0
155,RSW,ORD,1120,0
72,PHX,ELP,347,0
22,AVP,ABE,50,0
98,TPA,RDU,587,0
95,ICT,ORD,588,0
55,FAI,ANC,261,0
87,ATL,BWI,576,0
75,PIT,EWR,319,0
36,BUR,ONT,44,0
275,LAX,IAD,2288,0
163,DEN,LAX,862,0
103,ATL,CLE,554,0
72,PIT,EWR,319,0
112,MKE,BNA,475,0
103,PDX,OAK,543,0
174,SFO,DFW,1464,0
57,HPN,IAD,247,0
75,RDU,SAV,293,0
81,CLE,EWR,404,0
51,DCA,EWR,199,0
78,CLT,BHM,351,0
140,MIA,MEM,860,0
98,ORD,DCA,612,0
91,PDX,SFO,550,0
121,MSY,CVG,700,0
64,OAK,LAX,337,0
167,DEN,ATL,1199,0
94,ATL,LIT,453,0
93,ABQ,DAL,580,0
172,LGA,TPA,1011,0
106,SFO,SEA,679,0
60,ORD,IND,177,0
138,AUS,PHX,872,0
204,STL,SAN,1558,0
275,MKE,LAX,1756,0
71,DAY,ORD,240,0
217,DEN,LGA,1619,0
87,ATL,BTR,449,0
47,ATL,BHM,134,0
104,DFW,COS,592,0
175,MCO,DFW,984,0
52,DAL,HOU,239,0
99,DTW,STL,440,0
72,DEN,BIL,455,0
178,DFW,LGA,1389,0
79,PIT,PVD,467,0
100,ORD,DCA,612,0
133,TPA,PHL,920,0
67,MEM,ATL,332,0
66,LGA,BOS,185,0
37,BZN,BIL,126,0
80,ATW,MSP,236,0
22,LAN,AZO,62,0
75,MIA,JAX,334,0
131,DEN,LAS,629,0
48,SYR,EWR,194,0
51,ATL,BNA,214,0
71,BUF,EWR,282,0
60,ABE,PIT,253,0
161,BOS,ATL,946,0
102,LAX,ABQ,677,0
70,SMF,LAX,373,0
85,ORD,OMA,416,0
58,TUS,ABQ,321,0
166,PHX,MSP,1276,0
289,OGG,LAX,2486,0
60,LGA,DCA,214,0
50,DAL,HOU,239,0
83,BOS,LGA,185,0
94,PHX,ELP,347,0
386,JFK,LAX,2475,0
86,MCI,DFW,460,0
74,CLE,DCA,310,0
43,ATL,MGM,147,0
39,CLT,AVL,92,0
73,SYR,LGA,198,0
168,CHS,LGA,641,0
55,CLT,RIC,256,0
NA,PHL,DEN,1557,1
65,ATL,CVG,373,0
76,PHL,PWM,365,0
68,SDF,MEM,320,0
120,IAH,CVG,871,0
75,DTW,MSN,312,0
19,IAH,HOU,24,0
NA,CAE,ATL,191,1
NA,DSM,DFW,624,1
96,STL,IAD,696,0
135,RNO,DEN,804,0
63,DFW,AUS,190,0
111,SAN,SFO,447,0
110,ATL,MIA,595,0
61,AUS,LBB,341,0
210,SJU,JFK,1597,0
115,DFW,ORD,802,0
157,LGA,MIA,1097,0
67,ONT,PHX,325,0
76,DAB,ATL,366,0
48,SGF,ICT,224,0
73,CLE,ORD,316,0
54,PIT,CVG,256,0
160,DEN,CLE,1201,0
66,ATL,SDF,321,0
53,BOS,LGA,185,0
55,EWR,SYR,194,0
85,MCI,IND,451,0
53,PDX,SEA,129,0
52,PIT,BWI,210,0
34,CHS,SAV,86,0
174,MCO,DTW,957,0
119,CLT,BOS,728,0
70,EWR,BUF,282,0
202,JFK,SJU,1597,0
78,PHL,PIT,267,0
140,IAD,ORD,589,0
95,IND,MEM,381,0
85,EWR,BOS,200,0
113,IAD,LGA,229,0
55,DSM,ORD,299,0
190,EWR,MEM,946,0
40,CHS,CLT,168,0
45,ATL,BNA,214,0
80,CID,STL,228,0
161,EWR,MSP,1008,0
243,BOS,DFW,1562,0
154,DFW,SLC,988,0
113,ORD,DFW,802,0
36,BIL,GTF,177,0
111,SJC,SEA,697,0
65,CLT,ATL,227,0
48,MKE,ORD,67,0
69,GRB,MSP,252,0
67,LGA,DCA,214,0
102,BWI,ORD,622,0
169,TPA,BOS,1185,0
138,STL,DEN,770,0
194,SEA,ANC,1449,0
50,MIA,TPA,204,0
57,FAT,LAX,209,0
184,DFW,LAX,1235,0
55,DFW,TUL,237,0
76,STL,TUL,351,0
34,SRQ,RSW,77,0
160,TPA,BOS,1185,0
83,LAX,SMF,373,0
94,ORD,DCA,612,0
66,CLE,MKE,328,0
80,MCI,ORD,403,0
98,PIT,ATL,526,0
232,PHL,IAH,1324,0
149,DAY,DFW,861,0
169,BOS,MCO,1121,0
65,JAX,CLT,329,0
60,IAH,DFW,224,0
76,ELP,AUS,528,0
92,DCA,CLE,310,0
30,SYR,ITH,46,0
166,STX,MIA,1139,0
133,MEM,PBI,822,0
44,BHM,ATL,134,0
77,SYR,DTW,374,0
103,SYR,ORD,607,0
204,LAX,ORD,1745,0
51,ROC,LGA,254,0
58,PIT,DCA,205,0
93,SLC,SAN,626,0
95,RNO,PHX,601,0
48,LEX,BNA,175,0
50,JFK,BOS,187,0
113,RDU,SRQ,625,0
52,MOB,ATL,302,0
43,MCO,MIA,193,0
143,DFW,MCO,984,0
43,ICT,MCI,186,0
95,CAK,ATL,528,0
49,LGA,BOS,185,0
51,ATL,SAV,215,0
166,DEN,BUR,850,0
114,ORD,CLT,599,0
102,ATL,BWI,576,0
22,BTM,BZN,65,0
100,CVG,LIT,513,0
145,IAD,FLL,901,0
105,IAH,JAX,817,0
41,AUS,DFW,190,0
55,PIT,DTW,201,0
62,ATL,TLH,223,0
59,ORD,DAY,240,0
88,PWM,PHL,365,0
33,MLU,JAN,116,0
122,IAD,MCO,758,0
185,IAH,BWI,1235,0
44,PIT,BUF,186,0
204,TPA,MSP,1307,0
42,ELP,MAF,246,0
86,SFO,EUG,451,0
109,PHL,ATL,665,0
184,IAD,IAH,1190,0
68,SDF,ATL,321,0
28,ORF,RIC,75,0
97,LAX,SFO,337,0
243,ORD,LAX,1745,0
43,GUM,SPN,129,0
57,CHS,ATL,259,0
186,BOS,STL,1046,0
81,IND,ATL,432,0
166,LAX,DFW,1235,0
52,DSM,MSP,232,0
148,MSP,SLC,991,0
18,CLE,EWR,404,0
67,DCA,ALB,318,0
72,BOS,PHL,280,0
327,BOS,SLC,2105,0
98,STL,IAD,696,0
