ActualElapsedTime,Origin,Dest,Distance,Cancelled
78,BOS,DCA,399,0
NA,DFW,ABQ,569,1
36,LAN,DTW,74,0
90,SEA,RNO,564,0
160,HOU,DEN,883,0
50,ABQ,ELP,223,0
49,ELP,LBB,295,0
47,DAY,PIT,215,0
140,SFO,DEN,967,0
72,PHX,LAX,370,0
215,LAX,ATL,1946,0
76,RDU,JFK,426,0
209,LGA,MIA,1097,0
99,TUL,ORD,585,0
137,TPA,JFK,1005,0
212,LAX,ORD,1745,0
106,SFO,GEG,733,0
46,ATL,CHS,259,0
94,GRR,MEM,591,0
103,STL,ATL,483,0
208,SLC,ATL,1589,0
48,TLH,TPA,200,0
68,CVG,PIT,256,0
76,BWI,DTW,408,0
81,LAX,TUS,451,0
65,ROC,JFK,264,0
110,MEM,IAD,742,0
146,IAD,MEM,742,0
65,PHX,SAN,304,0
125,RDU,ORD,647,0
258,SFO,ATL,2139,0
41,DSM,MLI,164,0
128,MEM,IAD,742,0
125,EWR,ORD,719,0
215,MIA,MSP,1501,0
111,DEN,STL,770,0
92,JAN,DFW,408,0
33,SUX,LNK,109,0
54,RDU,BWI,255,0
53,SFO,TVL,157,0
172,MCO,DCA,759,0
45,TYS,CLT,177,0
81,LAX,SMF,373,0
186,DFW,LGA,1389,0
48,BOS,BGR,201,0
368,PHL,LAX,2401,0
62,ORF,PIT,330,0
51,EWR,DCA,199,0
66,RNO,SFO,192,0
73,ICT,DFW,328,0
118,CAE,EWR,602,0
43,ATL,CAE,191,0
129,DEN,MKE,895,0
50,IAD,LGA,229,0
170,LGA,TPA,1011,0
96,SLC,ONT,558,0
98,SLC,GEG,546,0
67,LAX,SJC,308,0
28,LAN,DTW,74,0
230,EWR,IAH,1400,0
91,BTV,PIT,454,0
66,PIT,EWR,319,0
87,GEG,SLC,546,0
56,DTW,CVG,229,0
184,PDX,MSP,1426,0
59,MSP,ATW,236,0
70,BUF,EWR,282,0
92,ICT,DEN,419,0
68,EWR,PIT,319,0
120,STL,TPA,869,0
220,CVG,SLC,1449,0
83,LAX,PHX,370,0
73,DTW,PHL,453,0
102,OAK,SEA,671,0
37,SEA,PDX,129,0
105,CLT,MIA,650,0
100,ABQ,DFW,569,0
83,ATL,TPA,406,0
130,PHX,DFW,868,0
116,ATL,MCI,692,0
58,DFW,HOU,247,0
185,MIA,JFK,1090,0
238,ORD,SAN,1723,0
80,LEX,ORD,323,0
60,BHM,MSY,321,0
75,ATL,CVG,373,0
44,BHM,ATL,134,0
55,IND,CLE,261,0
127,SEA,KTN,NA,0
104,SFO,PDX,550,0
96,OMA,DEN,472,0
113,ATL,PHL,665,0
68,BUR,SJC,296,0
41,FAT,SFO,158,0
57,LAS,BUR,223,0
88,DCA,BOS,399,0
120,MEM,PIT,652,0
129,SAT,ATL,874,0
68,PIT,RDU,328,0
80,DFW,MEM,432,0
70,LAS,ABQ,487,0
155,LGA,PBI,1035,0
64,PIT,CVG,256,0
73,BIL,SLC,387,0
287,PIT,SAN,2106,0
285,LAX,MIA,2342,0
98,ATL,DCA,547,0
66,CVG,STL,307,0
82,MEM,MSY,349,0
80,ELP,AUS,528,0
94,EWR,DTW,487,0
164,CVG,IAH,871,0
56,ATL,SAV,215,0
102,PHL,IND,587,0
79,MSY,ATL,425,0
32,AUS,HOU,148,0
88,PFN,MEM,417,0
135,OKC,PHX,833,0
40,CVG,SDF,83,0
77,MSP,ORD,334,0
116,DEN,PHX,602,0
79,ISP,PIT,375,0
197,EWR,MSP,1008,0
123,PHL,STL,813,0
52,TPA,FLL,197,0
103,IND,PHL,587,0
111,IAH,ATL,689,0
71,PIT,EWR,319,0
44,RDU,CLT,130,0
80,ORD,MSP,334,0
95,STL,MSP,449,0
35,SMF,SFO,86,0
52,ELP,LBB,295,0
68,STL,ORD,258,0
73,OKC,HOU,419,0
160,HOU,DTW,1093,0
75,BOS,EWR,200,0
37,SMF,SFO,86,0
69,ATL,RDU,356,0
127,OAK,DEN,957,0
100,DCA,IND,499,0
62,ATL,RDU,356,0
174,MSP,GEG,1175,0
78,BDL,PIT,406,0
108,ATL,PHL,665,0
75,EWR,DCA,199,0
59,BUF,DCA,296,0
52,PIT,AVP,243,0
93,BNA,DTW,457,0
131,STL,LGA,887,0
186,LAX,IAH,1379,0
112,PHL,ORD,678,0
102,ONT,SLC,558,0
64,CLT,ORF,290,0
49,ATL,BHM,134,0
30,SAV,CAE,125,0
199,SNA,MEM,1592,0
135,DEN,IAH,861,0
101,IND,TPA,838,0
169,SLC,ORD,1249,0
72,PHL,RDU,336,0
322,LAX,BOS,2611,0
67,RDU,PIT,328,0
54,ATL,TLH,223,0
63,DSM,MSP,232,0
71,BOS,SYR,264,0
47,TUL,MCI,223,0
92,IND,PHL,587,0
347,BOS,LAX,2611,0
93,DEN,ELP,563,0
107,BUR,SFO,326,0
68,ATL,RDU,356,0
57,GRR,PIT,319,0
52,DFW,SAT,247,0
37,CLT,RDU,130,0
125,ORD,ALB,723,0
60,BOS,LGA,185,0
127,ATL,MCI,692,0
231,SFO,CVG,2036,0
112,DFW,MSP,852,0
85,BOS,BUF,396,0
84,JAN,DFW,408,0
106,DFW,ELP,551,0
62,CHA,MEM,271,0
98,SFO,PHX,651,0
318,SLC,ANC,2125,0
150,DFW,DCA,1192,0
59,KTN,JNU,NA,0
134,EWR,ATL,745,0
337,LAX,HNL,2556,0
157,PHL,FLL,992,0
72,SFO,ONT,363,0
129,EWR,ORD,719,0
126,IAH,MIA,964,0
74,OAK,LAS,407,0
130,DEN,MDW,895,0
183,DFW,PHL,1302,0
66,ORD,CVG,264,0
91,PIE,RDU,595,0
60,HOU,DFW,247,0
88,LAS,OAK,407,0
47,SAT,HRL,233,0
160,FLL,STL,1056,0
48,LAS,BUR,223,0
57,TYS,ATL,152,0
58,TUL,DFW,237,0
60,CHS,ATL,259,0
115,TUL,DEN,541,0
90,SYR,EWR,194,0
275,LGA,HOU,1428,0
85,BTR,DFW,383,0
77,MSY,ATL,425,0
77,MLU,ATL,448,0
29,LNK,SUX,109,0
23,SDF,CVG,83,0
34,CLE,CMH,112,0
NA,PVD,ORD,849,1
73,LAX,SFO,337,0
102,EWR,CAE,602,0
170,DAY,DEN,1084,0
61,BNA,ATL,214,0
98,ORD,MSP,334,0
57,LAX,OAK,337,0
35,CID,PIA,135,0
70,MCI,ORD,403,0
92,STL,OKC,462,0
75,LBB,DFW,282,0
59,IAH,DFW,224,0
117,PDX,LAS,762,0
39,RNO,SMF,113,0
68,STL,ORD,258,0
NA,ORD,LAX,1745,1
112,DFW,COS,592,0
58,GSO,ATL,306,0
65,SJC,BUR,296,0
47,MIA,TPA,204,0
181,SEA,ANC,1449,0
56,LAX,LAS,236,0
139,ICT,DEN,419,0
151,SJU,MIA,1045,0
127,MCO,BWI,787,0
64,JAX,FLL,318,0
45,LAX,SAN,109,0
43,MSO,BZN,161,0
29,HOU,IAH,24,0
95,DFW,ELP,551,0
114,ATL,PHL,665,0
53,MDW,STL,251,0
48,CLT,OAJ,191,0
115,HOU,STL,687,0
85,BOS,DCA,399,0
55,STL,MEM,256,0
97,ATL,MIA,595,0
36,SYR,BUF,134,0
88,MSY,MCO,550,0
59,ORD,STL,258,0
51,ATL,GSP,153,0
144,ORD,DEN,888,0
28,TRI,CLT,120,0
69,SFO,ONT,363,0
85,RSW,ATL,515,0
77,LAS,ABQ,487,0
214,MCI,SEA,1489,0
153,DFW,IAD,1172,0
53,AUS,DFW,190,0
187,JFK,MSP,1028,0
193,LGA,FLL,1076,0
71,LAX,PHX,370,0
52,CHS,ATL,259,0
91,TPA,MSY,487,0
113,EWR,DTW,487,0
76,MEM,ATL,332,0
140,MIA,STT,1107,0
56,CLT,CRW,221,0
64,PIT,IND,325,0
147,SLC,SAT,1086,0
61,LIT,DFW,304,0
119,DFW,ABQ,569,0
88,MSP,DTW,528,0
59,PHL,PIT,267,0
149,DEN,OAK,957,0
27,LEX,SDF,63,0
79,ORD,MCI,403,0
105,PDX,SJC,569,0
165,TPA,BOS,1185,0
92,PBI,ATL,545,0
178,JFK,FLL,1069,0
25,OAK,SFO,11,0
123,EWR,ORD,719,0
112,ATL,BDL,859,0
60,DAL,AMA,324,0
61,DEN,TUL,541,0
123,BDL,ORD,783,0
55,TUL,DFW,237,0
76,PHX,SAN,304,0
109,MCO,RDU,534,0
134,IND,JFK,664,0
92,BOI,SFO,522,0
50,MIA,MCO,193,0
204,DEN,LGA,1619,0
111,MEM,DTW,610,0
101,TPA,MEM,656,0
53,SFO,RNO,192,0
40,MIA,EYW,126,0
81,SLC,RAP,508,0
34,RSW,MCO,133,0
140,DFW,PIT,1068,0
38,LAX,SAN,109,0
86,DCA,BOS,399,0
157,AUS,ORD,978,0
63,DCA,EWR,199,0
26,STT,STX,45,0
105,MKE,ATL,669,0
98,PUB,LAS,607,0
87,SLC,ABQ,493,0
114,MEM,ORD,491,0
76,MEM,CVG,403,0
130,ATL,BOS,946,0
63,LGA,ORF,296,0
124,ORD,RDU,647,0
178,CVG,DEN,1069,0
136,ORD,BOS,867,0
138,LAS,DFW,1055,0
327,LAX,OGG,2486,0
80,MSY,SAT,495,0
194,ATL,DEN,1199,0
78,DTW,DCA,405,0
112,GRR,ORD,137,0
69,ATL,MEM,332,0
79,SAN,SFO,447,0
61,ORD,DSM,299,0
66,HRL,IAH,295,0
76,MCO,ATL,403,0
67,ORD,STL,258,0
45,EWR,PVD,160,0
40,CAK,CRW,175,0
105,ORD,ATL,606,0
30,TUS,PHX,110,0
140,PHX,LNK,983,0
65,STL,IND,229,0
89,STL,MSP,449,0
95,DEN,TUS,639,0
60,CRW,CLT,221,0
30,LEX,SDF,63,0
139,IAH,MCO,853,0
97,ORF,BOS,468,0
75,BOS,EWR,200,0
108,CVG,EWR,569,0
127,ONT,DEN,819,0
159,ABQ,ORD,1118,0
185,IAH,EWR,1400,0
138,SEA,JNU,909,0
85,DTW,IAD,383,0
52,SFO,RNO,192,0
108,DFW,ABQ,569,0
57,OMA,MSP,282,0
110,ATL,ORD,606,0
83,RDU,JAX,408,0
205,PDX,ORD,1739,0
143,DCA,MIA,920,0
269,LAX,PIT,2136,0
152,PHL,TPA,920,0
71,PHX,LAX,370,0
64,TUL,LIT,230,0
125,LAX,ABQ,677,0
74,OAK,SAN,446,0
137,SFO,DEN,967,0
182,MIA,DFW,1121,0
93,DCA,SDF,474,0
80,SJC,SNA,342,0
49,LBB,ELP,295,0
103,DFW,ABQ,569,0
49,CRW,CLT,221,0
60,BGM,PIT,251,0
148,ATL,AUS,813,0
50,MSP,CWA,175,0
62,DEN,CPR,230,0
209,CVG,SLC,1449,0
118,CLT,BOS,728,0
116,ATL,DFW,732,0
145,MCO,LGA,950,0
172,BOS,MCO,1121,0
41,BNA,HSV,102,0
163,DTW,DFW,987,0
64,MSY,IAH,305,0
40,TLH,TPA,200,0
85,PIT,ATL,526,0
363,PHL,LAX,2401,0
48,CMI,DAY,216,0
87,ONT,SFO,363,0
75,DCA,DAY,391,0
54,DCA,GSO,248,0
164,PHX,SEA,1107,0
44,RDU,CLT,130,0
53,CLT,ISO,188,0
163,DEN,SEA,1024,0
93,EWR,CLE,404,0
145,TPA,PHL,920,0
NA,BWI,JFK,184,1
115,FAT,DEN,844,0
82,LAS,OAK,407,0
38,GSO,CLT,83,0
96,ATL,TOL,549,0
172,LAX,DFW,1235,0
60,SYR,LGA,198,0
38,PDX,SEA,129,0
72,LAX,PHX,370,0
109,SFO,SEA,679,0
99,DEN,MCI,533,0
158,SLC,ORD,1249,0
75,OMA,ORD,416,0
50,PIT,BWI,210,0
76,ORD,SDF,286,0
91,OTZ,ANC,549,0
45,AUS,DAL,189,0
69,MCI,STL,237,0
71,GSO,BWI,278,0
195,LGA,MIA,1097,0
70,BNA,GSO,377,0
86,MSP,DTW,528,0
63,SLC,BOI,291,0
255,CVG,SAN,1865,0
102,PHX,DEN,602,0
286,ORD,SJC,1829,0
115,PHX,SAT,843,0
93,OTZ,ANC,549,0
183,LGA,MCI,1107,0
27,AVP,ABE,50,0
87,ORD,MSP,334,0
156,DFW,LAS,1055,0
117,LGA,SDF,658,0
133,DEN,MDW,895,0
80,MCI,MSP,393,0
153,DFW,RDU,1062,0
120,IAH,PBI,956,0
200,BOS,MEM,1139,0
50,LBB,ELP,295,0
153,AUS,PHX,872,0
45,ATL,CAE,191,0
70,LAS,SLC,368,0
93,ATL,ORF,516,0
314,SFO,HNL,2398,0
74,SYR,CLE,317,0
57,SAT,HOU,192,0
62,LGA,IAD,229,0
148,STL,BOS,1046,0
480,HNL,ORD,4243,0
81,DTW,DCA,405,0
45,PHX,TUS,110,0
38,GJT,DRO,142,0
49,BOS,BGR,201,0
176,LGA,MSY,1183,0
98,DTW,LGA,501,0
27,CVG,SDF,83,0
185,RNO,DFW,1345,0
64,ROC,LGA,254,0
74,DCA,BOS,399,0
79,MSY,ATL,425,0
NA,OKC,MEM,432,1
175,IAD,IAH,1190,0
99,JFK,BUF,301,0
64,BOS,PHL,280,0
192,DCA,DFW,1192,0
167,MCI,BOS,1256,0
31,MBS,DTW,98,0
55,MSP,GRB,252,0
82,SDF,ATL,321,0
49,MIA,MCO,193,0
29,LSE,MSP,120,0
42,PSC,BOI,234,0
69,SLC,BIL,387,0
54,DAL,HOU,239,0
86,ORF,ATL,516,0
171,SAT,EWR,1569,0
53,OKC,DFW,175,0
60,EWR,BOS,200,0
230,IAD,DEN,1452,0
59,BHM,ATL,134,0
120,IAH,STL,668,0
189,LAS,ORD,1515,0
63,MCI,OKC,313,0
48,LAS,BUR,223,0
70,BWI,BDL,283,0
119,TUS,DFW,813,0
233,MDW,LAS,1521,0
72,RNO,SFO,192,0
35,TPA,MCO,80,0
154,IAH,DEN,861,0
76,SMF,SNA,404,0
51,SAT,IAH,191,0
24,SJC,OAK,30,0
42,PSC,BOI,234,0
73,EWR,CLE,404,0
79,EWR,PIT,319,0
91,CLE,RDU,416,0
33,TUS,PHX,110,0
88,ATL,MSY,425,0
57,SBA,SFO,262,0
29,ORF,RIC,75,0
104,SEA,SFO,679,0
89,FLL,ATL,581,0
NA,DCA,EWR,199,1
61,SYR,LGA,198,0
160,ORD,RSW,1120,0
100,DEN,STL,770,0
151,MIA,STT,1107,0
109,MEM,PHL,874,0
86,CLT,MCO,468,0
125,BDL,ORD,783,0
70,OKC,MCI,313,0
109,MLI,DEN,751,0
55,LAS,PHX,256,0
67,TLH,MIA,403,0
72,STL,ORD,258,0
64,MIA,MCO,193,0
102,MCI,CLE,694,0
141,IAH,CLE,1091,0
41,GUM,SPN,129,0
100,ELP,SAN,636,0
117,EWR,ORD,719,0
81,BOS,DCA,399,0
62,DAL,MAF,319,0
151,FLL,JFK,1069,0
79,SMF,SLC,532,0
66,MSP,MKE,297,0
63,LAS,PHX,256,0
51,AUS,DFW,190,0
54,BUF,BWI,281,0
147,EWR,ORD,719,0
74,MDW,BNA,395,0
111,SEA,SLC,689,0
118,ABE,ORD,654,0
115,SEA,OAK,671,0
50,CMH,CVG,116,0
34,ATL,CSG,83,0
38,MYR,CLT,156,0
91,DSM,DFW,624,0
153,TPA,DTW,983,0
101,CLT,LGA,544,0
75,DCA,BOS,399,0
114,STL,PHL,813,0
38,AUS,HOU,148,0
140,CVG,PBI,892,0
30,TOL,DAY,119,0
165,JFK,STL,892,0
284,ATL,LAX,1946,0
NA,CRP,DFW,354,1
73,LAX,SFO,337,0
19,SDF,LEX,63,0
155,CLE,FLL,1062,0
37,SAN,LAX,109,0
35,STT,SJU,68,0
48,CLT,TRI,120,0
58,DFW,ICT,328,0
142,CVG,PBI,892,0
76,BOS,ROC,343,0
100,STL,SYR,803,0
100,SFO,SEA,679,0
46,GJT,DEN,212,0
97,PHL,DTW,453,0
82,LAX,SFO,337,0
260,IAD,SLC,1827,0
116,SFO,PHX,651,0
142,CLT,MSP,930,0
208,ATL,SJU,1547,0
166,IAD,MIA,921,0
76,DFW,MEM,432,0
87,BOI,SFO,522,0
108,EUG,SFO,451,0
230,SEA,ORD,1721,0
141,TPA,CLE,927,0
61,DCA,PIT,205,0
188,DFW,RNO,1345,0
58,SFO,BUR,326,0
206,SJC,IAH,1608,0
207,BOS,TPA,1185,0
105,LGA,CMH,478,0
61,GRR,ORD,137,0
235,IAD,DEN,1452,0
123,DFW,ORD,802,0
66,HLN,SLC,402,0
74,LAX,SFO,337,0
60,SAN,LAS,258,0
57,DCA,CRW,249,0
51,BUF,PIT,186,0
187,DEN,IAD,1452,0
51,DCA,LGA,214,0
126,PHL,ATL,665,0
46,ORF,PHL,211,0
NA,OKC,ORD,693,1
147,MCO,EWR,938,0
93,ATL,MLU,448,0
138,DEN,ORD,888,0
NA,RDU,ATL,356,1
134,ORF,MCO,655,0
95,BOS,PIT,496,0
114,DFW,ATL,732,0
50,DAL,SAT,248,0
95,BUR,SFO,326,0
126,SNA,DEN,846,0
125,DEN,SAT,794,0
128,PHX,DFW,868,0
48,ACV,SFO,250,0
91,RDU,BOS,612,0
56,TLH,MCO,227,0
501,DFW,HNL,3784,0
97,ELP,DEN,563,0
91,STL,MSP,449,0
99,IAD,ATL,533,0
34,CVG,LEX,70,0
74,STL,ORD,258,0
123,ATL,DFW,732,0
42,AUS,DAL,189,0
215,LGA,HOU,1428,0
203,DEN,MCO,1545,0
172,GEG,ORD,1498,0
35,AMA,LBB,108,0
70,ATL,JAN,341,0
42,RDU,CLT,130,0
110,SGF,DEN,637,0
80,OMA,DEN,472,0
176,FLL,ORD,1182,0
90,TUS,LAX,451,0
79,GSO,LGA,461,0
54,PIT,PHL,267,0
162,MIA,LGA,1097,0
NA,BTR,BNA,464,1
26,IAH,HOU,24,0
99,PIT,ORD,412,0
120,ATL,LGA,761,0
57,DFW,SAT,247,0
64,IND,ORD,177,0
34,DAB,MLB,78,0
247,ATL,PHX,1587,0
84,SMF,SNA,404,0
152,LGA,STL,887,0
90,LAX,SFO,337,0
47,MCI,TUL,223,0
92,OAK,SAN,446,0
104,ORD,LGA,733,0
59,SJC,BUR,296,0
59,RNO,SFO,192,0
93,BUR,SFO,326,0
274,LAX,DTW,1979,0
90,PIT,ORD,412,0
44,BUF,CLE,192,0
101,DEN,BIS,517,0
45,LAX,SAN,109,0
102,SYR,RDU,519,0
81,RNO,PDX,444,0
112,ATL,IAH,689,0
229,STL,SAN,1558,0
82,BOS,DCA,399,0
82,OAK,SAN,446,0
47,ATL,HSV,151,0
125,IAD,BOS,413,0
69,DTW,SYR,374,0
98,HOU,STL,687,0
57,IND,ORD,177,0
NA,ORD,RIC,642,0
103,PDX,OAK,543,0
98,TUL,ORD,585,0
117,BNA,EWR,748,0
55,MBS,ORD,222,0
61,LGA,IAD,229,0
86,MSY,DFW,448,0
NA,CLE,EWR,404,1
42,DFW,OKC,175,0
153,DTW,DFW,987,0
47,TPA,FLL,197,0
69,LAX,PHX,370,0
125,EWR,ATL,745,0
62,JAX,FLL,318,0
78,RNO,PDX,444,0
100,EWR,DTW,487,0
69,AUS,ELP,528,0
106,FLL,CLT,631,0
61,MSP,ORD,334,0
119,MCI,DCA,950,0
47,PIA,STL,137,0
82,OMA,MEM,538,0
395,HNL,DEN,3365,0
107,ATL,IAH,689,0
66,PIT,IND,325,0
67,JFK,IAD,228,0
136,PHL,ORD,678,0
58,CLT,ROA,155,0
104,ROC,RDU,503,0
76,PHX,LAX,370,0
140,LAX,SEA,954,0
55,TPA,MIA,204,0
95,SMF,LAX,373,0
61,DAY,GRR,217,0
173,DEN,CLE,1201,0
197,ANC,SEA,1449,0
121,PHL,ORD,678,0
78,DEN,SLC,391,0
55,DTW,CLE,95,0
59,RDU,DCA,227,0
58,PHL,BOS,280,0
87,ABQ,DFW,569,0
81,MCI,DFW,460,0
68,HOU,TUL,453,0
55,PHL,ORF,211,0
66,STL,ORD,258,0
52,PIT,CRW,164,0
94,SFO,PHX,651,0
84,DEN,OKC,495,0
78,CLT,DAB,416,0
70,GRB,MSP,252,0
62,PIT,DTW,201,0
45,TPA,TLH,200,0
65,DEN,ICT,419,0
NA,SFO,MFR,329,1
149,SEA,LAX,954,0
70,LAX,SJC,308,0
59,BUR,SJC,296,0
166,CLE,DEN,1201,0
46,SHV,DFW,190,0
35,STT,STX,45,0
88,MSP,CVG,596,0
90,DTW,RDU,501,0
42,SAN,LAX,109,0
24,AZO,LAN,62,0
33,SAT,AUS,66,0
107,DFW,STL,551,0
58,LAS,LAX,236,0
82,ATL,SDF,321,0
76,LAX,SJC,308,0
175,DEN,DTW,1123,0
71,SFO,LAX,337,0
54,CLE,IND,261,0
67,BOS,PHL,280,0
118,FLL,RDU,680,0
38,ERI,PIT,109,0
170,ORD,MIA,1197,0
101,LAS,DEN,629,0
67,SMF,LAX,373,0
78,RDU,CLE,416,0
155,DFW,LAS,1055,0
108,CVG,STL,307,0
47,SAT,HOU,192,0
38,CLT,ROA,155,0
134,EWR,ORD,719,0
223,LAX,DAY,1925,0
113,ATL,MIA,595,0
128,DCA,ORD,612,0
41,ILM,ORF,205,0
82,CLE,BNA,448,0
48,LGA,DCA,214,0
164,FLL,IAH,965,0
225,ORD,LAS,1515,0
69,SLC,CPR,320,0
44,CAK,DTW,133,0
216,DEN,EWR,1605,0
149,DFW,RSW,1017,0
122,DCA,MEM,762,0
313,LAX,EWR,2454,0
141,LGA,ORD,733,0
98,ATL,FLL,581,0
128,DEN,RNO,804,0
339,SJC,EWR,2548,0
95,IAH,BNA,657,0
62,PHX,ELP,347,0
135,ATL,LGA,761,0
53,BNA,ATL,214,0
74,LGA,ORF,296,0
80,MIA,MCO,193,0
72,GRB,MSP,252,0
83,SLC,RNO,422,0
35,BWI,PHL,90,0
62,TYS,PIT,382,0
105,DEN,PHX,602,0
65,CVG,PIT,256,0
33,ATL,CSG,83,0
50,LAS,LAX,236,0
97,PDX,SFO,550,0
67,DAY,ATL,432,0
165,ORD,MIA,1197,0
41,JAX,TPA,180,0
72,TLH,CLT,386,0
83,ATL,IAD,533,0
65,BNA,LIT,327,0
168,MSP,GEG,1175,0
63,MEM,STL,256,0
92,STL,PIT,553,0
74,DFW,IAH,224,0
143,DFW,MSP,852,0
57,AUS,DFW,190,0
51,TUL,MCI,223,0
NA,SCK,DEN,902,1
119,SRQ,MEM,686,0
76,DFW,MCI,460,0
51,LAX,LAS,236,0
80,CMH,ATL,446,0
64,PHL,BOS,280,0
140,MKE,DEN,895,0
104,PHX,DEN,602,0
154,MCO,DFW,984,0
74,MIA,TLH,403,0
266,MCO,SLC,1929,0
98,IND,LGA,659,0
53,LAS,SAN,258,0
70,CLE,CVG,221,0
47,MIA,TPA,204,0
35,ELM,BGM,48,0
63,DTW,IND,231,0
48,MCI,ICT,186,0
227,IAH,LAX,1379,0
132,SLC,MSP,991,0
67,SJC,ONT,333,0
58,JAN,ATL,341,0
43,TUL,LIT,230,0
82,ORD,MCI,403,0
42,PHL,BDL,196,0
208,STL,PHX,1262,0
162,PBI,DTW,1087,0
70,EWR,RIC,278,0
68,CLT,PIT,366,0
83,MCI,CVG,539,0
39,SMF,OAK,75,0
109,RSW,RDU,667,0
127,PDX,DEN,992,0
42,HSV,ATL,151,0
81,SLC,LAS,368,0
136,LAX,SFO,337,0
162,JFK,FLL,1069,0
121,MSN,DEN,826,0
62,STL,MSN,308,0
81,LAX,SFO,337,0
137,IAD,TPA,810,0
65,ORD,DTW,235,0
72,ORD,CLE,316,0
65,MSY,HOU,303,0
46,DFW,OKC,175,0
68,GSO,ATL,306,0
79,ATL,MCO,403,0
95,BNA,ORD,409,0
63,PHX,LAS,256,0
46,DFW,OKC,175,0
111,ORD,EWR,719,0
27,HSV,BHM,74,0
125,MSP,ATL,906,0
55,RNO,SFO,192,0
130,MSY,DCA,969,0
131,OKC,SLC,866,0
60,LIT,OKC,308,0
102,JFK,RDU,426,0
96,PIT,ATL,526,0
66,MEM,ATL,332,0
71,PHL,BOS,280,0
101,DTW,BOS,632,0
174,DFW,SAN,1171,0
87,EUG,SFO,451,0
66,CLE,ORD,316,0
110,DEN,FAR,627,0
38,ORF,RDU,160,0
NA,PHX,ORD,1440,1
69,EWR,DCA,199,0
90,CLE,BOS,563,0
114,STL,DFW,551,0
NA,DEN,COS,72,1
113,ATL,EWR,745,0
90,LAX,SFO,337,0
96,ATL,BWI,576,0
65,JAN,ATL,341,0
73,DEN,SLC,391,0
79,MCI,ORD,403,0
188,ANC,SEA,1449,0
91,DFW,SAT,247,0
53,PHX,YUM,160,0
102,DCA,BOS,399,0
46,ATL,CHS,259,0
73,SFO,LAX,337,0
94,ORD,DCA,612,0
51,MIA,TPA,204,0
103,CVG,MSY,700,0
139,BOS,ORD,867,0
107,MSP,DEN,680,0
68,DAB,ATL,366,0
NA,DEN,DTW,1123,1
101,FLL,ATL,581,0
116,ORD,LGA,733,0
107,BOS,DTW,632,0
61,DFW,LIT,304,0
350,JFK,LAX,2475,0
69,SFO,LAX,337,0
19,BTM,BZN,65,0
105,OKC,ORD,693,0
28,FLL,PBI,42,0
121,CLT,BOS,728,0
75,ATL,TPA,406,0
75,SFO,LAS,414,0
66,MEM,STL,256,0
42,DLH,MSP,144,0
142,BDL,STL,957,0
116,LGA,CVG,585,0
161,ORD,DEN,888,0
137,LAX,PDX,834,0
85,OMA,ORD,416,0
186,MIA,BOS,1258,0
265,ORD,SEA,1721,0
159,ORD,DFW,802,0
92,ATL,BWI,576,0
65,DFW,SAT,247,0
78,SMF,LAX,373,0
203,SEA,ANC,1449,0
85,BWI,CVG,430,0
75,DEN,BIL,455,0
50,IAD,LGA,229,0
349,LAX,HNL,2556,0
191,IAH,LAX,1379,0
94,CAK,ATL,528,0
34,SPN,GUM,129,0
68,DFW,CRP,354,0
103,SFO,PDX,550,0
156,DFW,IAD,1172,0
37,RSW,MCO,133,0
87,LAX,SFO,337,0
75,EUG,SFO,451,0
65,STL,ALO,284,0
141,MSP,ATL,906,0
35,RDU,RIC,139,0
78,TYS,PIT,382,0
54,MKE,DTW,238,0
101,DAY,LGA,549,0
83,DCA,DAY,391,0
116,EWR,CLT,529,0
198,DEN,LGA,1619,0
159,IAD,FLL,901,0
59,TPA,MIA,204,0
133,MCO,ISP,972,0
146,DCA,STL,719,0
57,SEA,GEG,224,0
88,MSN,STL,308,0
48,LFT,IAH,201,0
140,DEN,SFO,967,0
140,DEN,LAX,862,0
53,DFW,MLU,293,0
204,SNA,MSP,1522,0
NA,STL,IAH,668,1
129,DFW,ORD,802,0
60,CLT,ATL,227,0
140,SRQ,ORD,1050,0
57,SAN,PHX,304,0
53,DTW,MDW,229,0
247,MEM,LAX,1619,0
131,CHS,ORD,760,0
305,SFO,JFK,2586,0
54,LAX,LAS,236,0
35,SAN,LAX,109,0
71,FAY,BWI,313,0
300,ATL,SFO,2139,0
92,PHX,MAF,580,0
97,CLT,DTW,500,0
70,ORD,SDF,286,0
51,DFW,TUL,237,0
60,BDL,EWR,116,0
82,BWI,DAY,406,0
222,SNA,MSP,1522,0
81,ATL,ORF,516,0
92,BOS,PIT,496,0
99,ORD,IAD,589,0
78,STL,DTW,440,0
158,SAN,DFW,1171,0
112,SYR,ORD,607,0
60,OAK,LAX,337,0
89,DTW,BDL,548,0
196,DCA,DFW,1192,0
111,ORD,RDU,647,0
31,CHS,SAV,86,0
21,MIA,FLL,21,0
253,STL,SFO,1736,0
31,MSP,EAU,85,0
99,BWI,ATL,576,0
59,OKC,DFW,175,0
123,IND,EWR,644,0
51,HOU,DAL,239,0
152,PHL,MSP,980,0
54,PDX,GEG,279,0
124,TUS,DFW,813,0
67,CLT,CRW,221,0
78,PHL,BOS,280,0
83,SLC,RNO,422,0
69,MSY,IAH,305,0
38,GSO,CLT,83,0
90,BWI,BOS,370,0
68,DFW,ICT,328,0
68,LNK,STL,370,0
67,ORD,CMH,296,0
